drug_name,adr_category,description
cs(=o)(=o)occccos(=o)(=o)c,Endocrine disorders,1
cc(c)cc1(c(=o)nc(=o)nc1=o)cc=c,Endocrine disorders,1
c1ccc2(c3cc4=c(c2(c1)ccn3cc5ccc5)c=c(c=c4)o)o,Endocrine disorders,1
ccnc(=o)n(cccn(c)c)c(=o)c1cc2c(cc3=cnc4=cc=cc2=c34)n(c1)cc=c,Endocrine disorders,1
cn1c=nc2=c1c(=o)n(c(=o)n2c)c,Endocrine disorders,1
cc(c)c(cccn(c)ccc1=cc(=c(c=c1)oc)oc)(c#n)c2=cc(=c(c=c2)oc)oc,Endocrine disorders,1
cc(c=cc(c1cc1)o)c2ccc3c2(cccc3=cc=c4cc(cc(c4=c)o)o)c,Endocrine disorders,0
cc(cccc(c)(c)o)c1ccc2c1(cccc2=cc=c3cc(cc(c3=c)o)o)c,Endocrine disorders,1
cn(c)c(=o)coc(=o)cc1=cc=c(c=c1)oc(=o)c2=cc=c(c=c2)n=c(n)n,Endocrine disorders,1
ccoc1=nc2=cc=cc(=c2n1cc3=cc=c(c=c3)c4=cc=cc=c4c5=nnn=n5)c(=o)oc(c)oc(=o)oc6ccccc6,Endocrine disorders,0
ccoc1=nc2=cc=cc(=c2n1cc3=cc=c(c=c3)c4=cc=cc=c4c5=nnn=n5)c(=o)o,Endocrine disorders,1
cc(c)c=cccccc(=o)ncc1=cc(=c(c=c1)o)oc,Endocrine disorders,0
cc(cs)c(=o)n1cccc1c(=o)o,Endocrine disorders,1
c1=cc=c2c(=c1)c=cc3=cc=cc=c3n2c(=o)n,Endocrine disorders,1
cc(cc1=cc(=c(c=c1)o)o)(c(=o)o)nn,Endocrine disorders,1
cccc(c)(coc(=o)n)coc(=o)nc(c)c,Endocrine disorders,1
c(ccl)nc(=o)n(cccl)n=o,Endocrine disorders,1
cc(c)(c)ncc(coc1=cc=cc2=c1ccc(=o)n2)o,Endocrine disorders,1
coc1=cc=cc=c1occncc(coc2=cc=cc3=c2c4=cc=cc=c4n3)o,Endocrine disorders,1
c1c(=c(n2c(s1)c(c2=o)nc(=o)c(c3=cc=cc=c3)n)c(=o)o)cl,Endocrine disorders,1
cc1=c(n2c(c(c2=o)nc(=o)c(c3=cc=c(c=c3)o)n)sc1)c(=o)o,Endocrine disorders,1
cc1=nn=c(s1)scc2=c(n3c(c(c3=o)nc(=o)cn4c=nn=n4)sc2)c(=o)[o-],Endocrine disorders,0
c[n+]1(cccc1)cc2=c(n3c(c(c3=o)nc(=o)c(=noc)c4=csc(=n4)n)sc2)c(=o)[o-],Endocrine disorders,1
cn1c(=nn=n1)scc2=c(n3c(c(c3=o)(nc(=o)cscc#n)oc)sc2)c(=o)[o-],Endocrine disorders,1
cc(=o)occ1=c(n2c(c(c2=o)nc(=o)c(=noc)c3=csc(=n3)n)sc1)c(=o)[o-],Endocrine disorders,1
cn(c)ccn1c(=nn=n1)scc2=c(n3c(c(c3=o)nc(=o)cc4=csc(=n4)n)sc2)c(=o)o,Endocrine disorders,1
coc1(c2n(c1=o)c(=c(cs2)coc(=o)n)c(=o)[o-])nc(=o)cc3=cc=cs3,Endocrine disorders,1
con=c(c1=nsc(=n1)n)c(=o)nc2c3n(c2=o)c(=c(cs3)c[n+]4=c5c=cc=nn5c=c4)c(=o)o,Endocrine disorders,0
cc(c)oc(=o)oc(c)oc(=o)c1=c(csc2n1c(=o)c2nc(=o)c(=noc)c3=csc(=n3)n)coc,Endocrine disorders,1
cc=cc1=c(n2c(c(c2=o)nc(=o)c(c3=cc=c(c=c3)o)n)sc1)c(=o)o,Endocrine disorders,0
cc(c)(c(=o)o)on=c(c1=csc(=n1)n)c(=o)nc2c3n(c2=o)c(=c(cs3)c[n+]4=cc=cc=c4)c(=o)[o-],Endocrine disorders,1
cn1c(=nc(=o)c(=n1)[o-])scc2=c(n3c(c(c3=o)nc(=o)c(=noc)c4=csc(=n4)n)sc2)c(=o)[o-],Endocrine disorders,1
con=c(c1=cc=co1)c(=o)nc2c3n(c2=o)c(=c(cs3)coc(=o)n)c(=o)[o-],Endocrine disorders,1
cc1=cc=c(c=c1)c2=cc(=nn2c3=cc=c(c=c3)s(=o)(=o)n)c(f)(f)f,Endocrine disorders,1
ccn(cc)c(=o)nc1=cc(=c(c=c1)occ(cnc(c)(c)c)o)c(=o)c,Endocrine disorders,0
cc1=c(n2c(c(c2=o)nc(=o)c(c3=cc=cc=c3)n)sc1)c(=o)o,Endocrine disorders,1
c=cc1=c(n2c(c(c2=o)nc(=o)c(=nocc(=o)o)c3=csc(=n3)n)sc1)c(=o)o,Endocrine disorders,0
cc(c)c1=c(c(=c(c(=n1)c(c)c)c=cc(cc(cc(=o)o)o)o)c2=cc=c(c=c2)f)coc,Endocrine disorders,0
c1cn(ccn1ccocc(=o)o)c(c2=cc=cc=c2)c3=cc=c(c=c3)cl,Endocrine disorders,1
c1cc(ccc1cn)c(=o)oc2=cc=c(c=c2)ccc(=o)o,Endocrine disorders,1
cc1oc2(cn3ccc2cc3)cs1,Endocrine disorders,1
c(c(cl)(cl)cl)(o)o,Endocrine disorders,0
c1=cc(=cc=c1cccc(=o)o)n(cccl)cccl,Endocrine disorders,0
cn=c1cn(c(=c2c=c(c=cc2=n1)cl)c3=cc=cc=c3)o,Endocrine disorders,1
c1=cc(=cc=c1nc(=nc(=nccccccn=c(n)n=c(n)nc2=cc=c(c=c2)cl)n)n)cl,Endocrine disorders,1
ccn(cc)cccc(c)nc1=c2c=cc(=cc2=nc=c1)cl,Endocrine disorders,1
c1=c2c(=cc(=c1cl)s(=o)(=o)n)s(=o)(=o)n=cn2,Endocrine disorders,0
cn(c)ccc(c1=cc=c(c=c1)cl)c2=cc=cc=n2,Endocrine disorders,1
cn(c)cccn1c2=cc=cc=c2sc3=c1c=c(c=c3)cl,Endocrine disorders,1
cccnc(=o)ns(=o)(=o)c1=cc=c(c=c1)cl,Endocrine disorders,0
cn(c)ccc=c1c2=cc=cc=c2sc3=c1c=c(c=c3)cl,Endocrine disorders,1
c1=cc=c2c(=c1)c(=o)nc2(c3=cc(=c(c=c3)cl)s(=o)(=o)n)o,Endocrine disorders,1
c1=cc2=c(c=c1cl)nc(=o)o2,Endocrine disorders,1
cc(c)cccc(c)c1ccc2c1(cccc2=cc=c3cc(ccc3=c)o)c,Endocrine disorders,1
c1cn=c(n1)c2cc2(c3=cc=cc=c3)c4=cc=cc=c4,Endocrine disorders,1
cc1=cc(=o)n(c(=c1)c2ccccc2)o,Endocrine disorders,1
ccoc(=o)c(ccc1=cc=cc=c1)nc2cccn3cccc(n3c2=o)c(=o)o,Endocrine disorders,0
cc1=c(c(c(=c(n1)c)c(=o)occ=cc2=cc=cc=c2)c3=cc(=cc=c3)[n+](=o)[o-])c(=o)occoc,Endocrine disorders,1
c1ccc(cc1)n2c(=nn=n2)ccccoc3=cc4=c(c=c3)nc(=o)cc4,Endocrine disorders,0
cc1=c(n=cn1)csccnc(=nc)nc#n,Endocrine disorders,1
c1cn(ccn1cc=cc2=cc=cc=c2)c(c3=cc=cc=c3)c4=cc=cc=c4,Endocrine disorders,0
cc(c)(c(=o)o)oc1=cc=c(c=c1)c2cc2(cl)cl,Endocrine disorders,0
c1cc1n2c=c(c(=o)c3=cc(=c(c=c32)n4ccncc4)f)c(=o)o,Endocrine disorders,1
cl[pt+2]cl,Endocrine disorders,0
coc1cn(ccc1nc(=o)c2=cc(=c(c=c2oc)n)cl)cccoc3=cc=c(c=c3)f,Endocrine disorders,1
cl[pt]cl,Endocrine disorders,1
cn(c)cccc1(c2=c(co1)c=c(c=c2)c#n)c3=cc=c(c=c3)f,Endocrine disorders,1
cc(c1=cc=cc=c1)(c2=cc=c(c=c2)cl)occc3cccn3c,Endocrine disorders,1
cc(c)(c)ncc(c1=cc(=c(c(=c1)cl)n)cl)o,Endocrine disorders,1
cccc1cc(n(c1)c)c(=o)nc(c2c(c(c(c(o2)sc)o)o)o)c(c)cl,Endocrine disorders,1
cn1c(=o)cc(=o)n(c2=c1c=cc(=c2)cl)c3=cc=cc=c3,Endocrine disorders,0
ccc(=o)oc1(c(cc2c1(cc(c3(c2ccc4=cc(=o)c=cc43c)f)o)c)c)c(=o)ccl,Endocrine disorders,1
ccn(cc)ccoc1=cc=c(c=c1)c(=c(c2=cc=cc=c2)cl)c3=cc=cc=c3,Endocrine disorders,1
cn(c)cccn1c2=cc=cc=c2ccc3=c1c=c(c=c3)cl,Endocrine disorders,1
c1c(=o)nc2=c(c=c(c=c2)[n+](=o)[o-])c(=n1)c3=cc=cc=c3cl,Endocrine disorders,1
c1cn=c(n1)nc2=c(c=cc=c2cl)cl,Endocrine disorders,1
coc(=o)c(c1=cc=cc=c1cl)n2ccc3=c(c2)c=cs3,Endocrine disorders,1
c1=cc=c(c=c1)c2=nc(c(=o)nc3=c2c=c(c=c3)cl)c(=o)o,Endocrine disorders,1
ccc1=cc2=c(s1)n(c(=o)cn=c2c3=cc=cc=c3cl)c,Endocrine disorders,1
c1=cc=c(c=c1)c(c2=cc=cc=c2)(c3=cc=cc=c3cl)n4c=cn=c4,Endocrine disorders,1
cc1=c(c(=no1)c2=cc=cc=c2cl)c(=o)nc3c4n(c3=o)c(c(s4)(c)c)c(=o)[o-],Endocrine disorders,0
c1coc2(n1cc(=o)nc3=c2c=c(c=c3)cl)c4=cc=cc=c4cl,Endocrine disorders,1
cn1ccn(cc1)c2=c3c=cc=cc3=nc4=c(n2)c=c(c=c4)cl,Endocrine disorders,1
cc1=cc2=c(c=c1c)n(c=n2)c3c(c(c(o3)co)op(=o)(o)oc(c)cnc(=o)ccc4(c(c5=nc4=c(c6=nc(=cc7=nc(=c(c8=nc5(c(c8ccc(=o)n)(c)cc(=o)n)c)c)c(c7ccc(=o)n)(c)cc(=o)n)c(c6ccc(=o)n)(c)c)c)cc(=o)n)c)o.[co],Endocrine disorders,1
cn1c2ccc1c(c(c2)oc(=o)c3=cc=cc=c3)c(=o)oc,Endocrine disorders,1
cn1ccc23c4c1cc5=c2c(=c(c=c5)oc)oc3c(c=c4)o,Endocrine disorders,1
cc1=cc2=c(c=c1c)n(c=n2)c3c(c(c(o3)co)op(=o)(o)oc(c)cnc(=o)ccc4(c(c5=nc4=c(c6=nc(=cc7=nc(=c(c8=nc5(c(c8ccc(=o)n)(c)cc(=o)n)c)c)c(c7ccc(=o)n)(c)cc(=o)n)c(c6ccc(=o)n)(c)c)c)cc(=o)n)c)o.[c-]#n.[co],Endocrine disorders,1
cc(=o)nc1ccc2=cc(=c(c(=c2c3=cc=c(c(=o)c=c13)oc)oc)oc)oc,Endocrine disorders,1
cc(=o)occ(=o)c1(ccc2c1(cc(=o)c3c2ccc4=cc(=o)ccc34c)c)o,Endocrine disorders,1
c1=cc2=c(c(=c1)occ(coc3=cc=cc4=c3c(=o)c=c(o4)c(=o)[o-])o)c(=o)c=c(o2)c(=o)[o-],Endocrine disorders,1
ccn(c1=cc=cc=c1c)c(=o)c=cc,Endocrine disorders,0
cc1=cc2=c(c=c1c)n(c=n2)c3c(c(c(o3)co)op(=o)(o)oc(c)cnc(=o)ccc4(c(c5c6(c(c(c(=n6)c(=c7c(c(c(=n7)c=c8c(c(c(=n8)c(=c4[n-]5)c)ccc(=o)n)(c)c)ccc(=o)n)(c)cc(=o)n)c)ccc(=o)n)(c)cc(=o)n)c)cc(=o)n)c)o.[c-]#n.[co+2],Endocrine disorders,1
cn(c)ccc=c1c2=cc=cc=c2c=cc3=cc=cc=c31,Endocrine disorders,1
cn(c)ccoc(=o)c(c1=cc=cc=c1)c2(cccc2)o,Endocrine disorders,1
c1cnp(=o)(oc1)n(cccl)cccl,Endocrine disorders,1
ccc1c(=o)n(cc(=o)n(c(c(=o)nc(c(=o)n(c(c(=o)nc(c(=o)nc(c(=o)n(c(c(=o)n(c(c(=o)n(c(c(=o)n(c(c(=o)n1)c(c(c)cc=cc)o)c)c(c)c)c)cc(c)c)c)cc(c)c)c)c)c)cc(c)c)c)c(c)c)cc(c)c)c)c,Endocrine disorders,1
cn1ccc(=c2c3=cc=cc=c3c=cc4=cc=cc=c42)cc1,Endocrine disorders,1
cc(=o)c1(ccc2c1(ccc3c2c=c(c4=cc(=o)c5cc5c34c)cl)c)oc(=o)c,Endocrine disorders,1
cc12ccc3c(c1ccc2(c#c)o)ccc4=cc5=c(cc34c)c=no5,Endocrine disorders,1
c1=cc2=c(c(=c1)o)c(=o)c3=c(c2=o)c=cc=c3o,Endocrine disorders,0
c1c(=nc(=o)n1n=cc2=cc=c(o2)c3=cc=c(c=c3)[n+](=o)[o-])[o-],Endocrine disorders,1
c1=cc(=cc=c1n)s(=o)(=o)c2=cc=c(c=c2)n,Endocrine disorders,1
cc1c(c(cc(o1)oc2cc(cc3=c(c4=c(c(=c23)o)c(=o)c5=c(c4=o)c=cc=c5oc)o)(c(=o)c)o)n)o,Endocrine disorders,1
cc(=o)n(cccccnc(=o)ccc(=o)n(cccccnc(=o)ccc(=o)n(cccccn)o)o)o,Endocrine disorders,1
cccccc1=cc2=c(c3c=c(ccc3c(o2)(c)c)c)c(=c1)o,Endocrine disorders,0
cncccn1c2=cc=cc=c2ccc3=cc=cc=c31,Endocrine disorders,1
c1c(=o)nc2=c(c=c(c=c2)cl)c(=n1)c3=cc=cc=c3,Endocrine disorders,1
cc1cc2c3ccc4=cc(=o)c=cc4(c3(c(cc2(c1c(=o)co)c)o)f)c,Endocrine disorders,1
cc(=o)occ(=o)c1ccc2c1(ccc3c2ccc4=cc(=o)ccc34c)c,Endocrine disorders,1
cc1cc2c3ccc4=cc(=o)c=cc4(c3(c(cc2(c1(c(=o)co)o)c)o)f)c,Endocrine disorders,1
cc(cc1=cc=cc=c1)n,Endocrine disorders,1
cn1ccc23ccccc2c1cc4=c3c=c(c=c4)oc,Endocrine disorders,1
cn1c(=o)cn=c(c2=c1c=cc(=c2)cl)c3=cc=cc=c3,Endocrine disorders,1
ccop(=s)(occ)oc1=nc(=nc(=c1)c)c(c)c,Endocrine disorders,1
c1=cc=c(c(=c1)cc(=o)[o-])nc2=c(c=cc=c2cl)cl,Endocrine disorders,1
cc1=c(c(=no1)c2=c(c=cc=c2cl)cl)c(=o)nc3c4n(c3=o)c(c(s4)(c)c)c(=o)[o-],Endocrine disorders,1
ccn(cc)ccoc(=o)c1(ccccc1)c2ccccc2,Endocrine disorders,1
c1cc(oc1co)n2c=nc3=c2nc=nc3=o,Endocrine disorders,1
ccc(=c(cc)c1=cc=c(c=c1)o)c2=cc=c(c=c2)o,Endocrine disorders,0
c1ccn(cc1)cccc(c2=cc=cc=c2)(c3=cc=cc=c3)o,Endocrine disorders,1
ccccc(=o)occ(=o)c1c(cc2c1(cc(c3(c2cc(c4=cc(=o)c=cc43c)f)f)o)c)c,Endocrine disorders,0
c1=cc(=c(c=c1c2=c(c=c(c=c2)f)f)c(=o)o)o,Endocrine disorders,0
cccc(=o)oc1(ccc2c1(cc(c3(c2cc(c4=cc(=o)c=cc43c)f)f)o)c)c(=o)coc(=o)c,Endocrine disorders,1
cc1c(c(cc(o1)oc2c(oc(cc2o)oc3c(oc(cc3o)oc4ccc5(c(c4)ccc6c5ccc7(c6(ccc7c8=cc(=o)oc8)o)c)c)c)c)o)o,Endocrine disorders,0
cc1c(c(cc(o1)oc2c(oc(cc2o)oc3c(oc(cc3o)oc4ccc5(c(c4)ccc6c5cc(c7(c6(ccc7c8=cc(=o)oc8)o)c)o)c)c)c)o)o,Endocrine disorders,1
cn1ccc23c4c1cc5=c2c(=c(c=c5)oc)oc3c(cc4)o,Endocrine disorders,0
cc1(c(=o)n2c(c(=o)n3cccc3c2(o1)o)cc4=cc=cc=c4)nc(=o)c5cc6c(cc7=cnc8=cc=cc6=c78)n(c5)c,Endocrine disorders,1
coc1=cc(=cc(=c1oc)oc)c(=o)occcn2cccn(cc2)cccoc(=o)c3=cc(=c(c(=c3)oc)oc)oc,Endocrine disorders,0
cc(=o)oc1c(sc2=cc=cc=c2n(c1=o)cc[nh+](c)c)c3=cc=c(c=c3)oc,Endocrine disorders,1
cc1=cc2=c(cc3c4c2(cccc4)ccn3c)c=c1,Endocrine disorders,0
cn(c)ccoc(c1=cc=cc=c1)c2=cc=cc=c2,Endocrine disorders,1
cn1ccc(cc1)oc(c2=cc=cc=c2)c3=cc=cc=c3,Endocrine disorders,0
c1ccn(cc1)c2=nc(=nc3=c2n=c(n=c3n4ccccc4)n(cco)cco)n(cco)cco,Endocrine disorders,1
cc1=c(c(=o)n(n1c)c2=cc=cc=c2)n(c)cs(=o)(=o)[o-],Endocrine disorders,1
cc(c)n(ccc(c1=cc=cc=c1)(c2=cc=cc=n2)c(=o)n)c(c)c,Endocrine disorders,1
c[n+]1=cc=cc(=c1)oc(=o)n(c)ccccccn(c)c(=o)oc2=c[n+](=cc=c2)c,Endocrine disorders,1
ccn(cc)c(=s)ssc(=s)n(cc)cc,Endocrine disorders,1
cccc(ccc)c(=o)o,Endocrine disorders,1
cc1=c2c(c(=o)c3(c(cc4c(c3c(c(c2(c)c)(cc1oc(=o)c(c(c5=cc=cc=c5)nc(=o)oc(c)(c)c)o)o)oc(=o)c6=cc=cc=c6)(co4)oc(=o)c)o)c)o,Endocrine disorders,1
c1c2cc3cc(cc1n3cc2=o)oc(=o)c4=cnc5=cc=cc=c54,Endocrine disorders,1
c1cn(ccc1n2c3=c(c=c(c=c3)cl)nc2=o)cccn4c5=cc=cc=c5nc4=o,Endocrine disorders,1
coc1=c(c=c2c(=c1)cc(c2=o)cc3ccn(cc3)cc4=cc=cc=c4)oc,Endocrine disorders,1
ccnc1cc(s(=o)(=o)c2=c1c=c(s2)s(=o)(=o)n)c,Endocrine disorders,1
cn(c)ccc=c1c2=cc=cc=c2csc3=cc=cc=c31,Endocrine disorders,1
coc1=c(c=c2c(=c1)c(=nc(=n2)n3ccn(cc3)c(=o)c4coc5=cc=cc=c5o4)n)oc,Endocrine disorders,1
cn(c)ccc=c1c2=cc=cc=c2coc3=cc=cc=c31,Endocrine disorders,1
cc1c(c(c(o1)n2c=c(c(=o)nc2=o)f)o)o,Endocrine disorders,1
cc1c2c(c3c(c(=o)c(=c(n)o)c(=o)c3(c(=o)c2=c(c4=c1c=cc=c4o)o)o)n(c)c)o,Endocrine disorders,1
cc(c1=cc=cc=c1)(c2=cc=cc=n2)occn(c)c,Endocrine disorders,0
c1cn(cc=c1n2c3=cc=cc=c3nc2=o)cccc(=o)c4=cc=c(c=c4)f,Endocrine disorders,1
c1=cc(=c(c=c1c(c(c(=o)o)n)o)o)o,Endocrine disorders,1
cn1c2=c(c(=o)n(c1=o)c)n(c=n2)cc(co)o,Endocrine disorders,1
cc(c)(c)c1=cc=c(c=c1)c(=o)cccn2ccc(cc2)oc(c3=cc=cc=c3)c4=cc=cc=c4,Endocrine disorders,0
c1=cc(=cc=c1coc(cn2c=cn=c2)c3=c(c=c(c=c3)cl)cl)cl,Endocrine disorders,1
cc1=c(c(=c2c3c4c5c6=c(c(n4c(c(n3c)cc2=c1)o)coc(=o)c7(cs5)c8=cc(=c(c=c8ccn7)o)oc)c9=c(c(=c6oc(=o)c)c)oco9)o)oc,Endocrine disorders,0
c1cc1c#cc2(c3=c(c=cc(=c3)cl)nc(=o)o2)c(f)(f)f,Endocrine disorders,1
ccoc(=o)c(ccc1=cc=cc=c1)nc(c)c(=o)n2cccc2c(=o)o,Endocrine disorders,1
cc(=cc1=cc=cc=c1)c=c2c(=o)n(c(=s)s2)cc(=o)o,Endocrine disorders,1
ccc1=cc=c(c=c1)c(=o)c(c)cn2ccccc2,Endocrine disorders,0
c1c2c3=cc=cc=c3cc4=cc=cc=c4n2c(=n1)n,Endocrine disorders,1
ccoc(cn1ccn(cc1)cc(c)c(=o)c2=cc=cc=c2)c3=cc=cc=c3,Endocrine disorders,1
cc(c)c(c)c=cc(c)c1ccc2c1(cccc2=cc=c3cc(ccc3=c)o)c,Endocrine disorders,1
ccc1c(c(c(c(=o)c(cc(c(c(c(c(c(=o)o1)c)oc2cc(c(c(o2)c)o)(c)oc)c)oc3c(c(cc(o3)c)n(c)c)o)(c)o)c)c)o)(c)o,Endocrine disorders,1
ccc1c(c(c(c(=o)c(cc(c(c(c(c(c(=o)o1)c)oc2cc(c(c(o2)c)o)(c)oc)c)oc3c(c(cc(o3)c)n(c)c)oc(=o)ccc(=o)occ)(c)o)c)c)o)(c)o,Endocrine disorders,0
c1c2=nn=cn2c3=c(c=c(c=c3)cl)c(=n1)c4=cc=cc=c4,Endocrine disorders,1
cc12ccc3c(c1ccc2oc(=o)ccc4cccc4)ccc5=c3c=cc(=c5)o,Endocrine disorders,0
ccccc(=o)oc1ccc2c1(ccc3c2ccc4=c3c=cc(=c4)o)c,Endocrine disorders,1
cc12ccc3c(c1ccc2op(=o)(o)o)ccc4=c3c=cc(=c4)oc(=o)n(cccl)cccl,Endocrine disorders,0
ccc(co)nccnc(cc)co,Endocrine disorders,1
cc12ccc3c(c1ccc2(c#c)o)ccc4=c3c=cc(=c4)o,Endocrine disorders,1
ccc1(cc(=o)nc1=o)c,Endocrine disorders,0
ccoc(=o)c1c(=o)nc2=c(c=c(c=c2)cl)c(=n1)c3=cc=cc=c3f,Endocrine disorders,1
cc(o)(p(=o)(o)o)p(=o)(o)o,Endocrine disorders,1
ccncc(c1=cc(=cc=c1)o)o,Endocrine disorders,1
ccc1=cc2=c(s1)n3c(=nn=c3cn=c2c4=cc=cc=c4cl)c,Endocrine disorders,1
ccc1=cc=cc2=c1nc3=c2ccoc3(cc)cc(=o)o,Endocrine disorders,1
cc1occ2c(o1)c(c(c(o2)oc3c4coc(=o)c4c(c5=cc6=c(c=c35)oco6)c7=cc(=c(c(=c7)oc)o)oc)o)o,Endocrine disorders,1
cc(=o)occ(ccn1c=nc2=cn=c(n=c21)n)coc(=o)c,Endocrine disorders,1
c1=c(n=c(s1)n=c(n)n)csccc(=ns(=o)(=o)n)n,Endocrine disorders,1
c1=cc=c(c=c1)c(coc(=o)n)coc(=o)n,Endocrine disorders,1
c1=cc=c(c=c1)c2=cc=c(c=c2)cc(=o)o,Endocrine disorders,1
ccoc(=o)c1=c(nc(=c(c1c2=c(c(=cc=c2)cl)cl)c(=o)oc)c)c,Endocrine disorders,1
cc(c)oc(=o)c(c)(c)oc1=cc=c(c=c1)c(=o)c2=cc=c(c=c2)cl,Endocrine disorders,1
cc(cc1=cc=c(c=c1)o)ncc(c2=cc(=cc(=c2)o)o)o,Endocrine disorders,0
c1cn(ccc12cnc(=o)o2)ccc3=cc=cc=c3,Endocrine disorders,0
ccc(=o)n(c1ccn(cc1)ccc2=cc=cc=c2)c3=cc=cc=c3,Endocrine disorders,1
cc(c)(c1=cc=c(c=c1)c(cccn2ccc(cc2)c(c3=cc=cc=c3)(c4=cc=cc=c4)o)o)c(=o)o,Endocrine disorders,1
cc12ccc3c(c1ccc2c(=o)nc(c)(c)c)ccc4c3(c=cc(=o)n4)c,Endocrine disorders,1
cc1=c(oc2=c(c1=o)c=cc=c2c(=o)occn3ccccc3)c4=cc=cc=c4,Endocrine disorders,1
c1ccnc(c1)c[nh2+]c(=o)c2=c(c=cc(=c2)occ(f)(f)f)occ(f)(f)f,Endocrine disorders,1
cc1=c(c(=no1)c2=c(c=cc=c2cl)f)c(=o)nc3c4n(c3=o)c(c(s4)(c)c)c(=o)o,Endocrine disorders,0
c1=cc(=c(c=c1f)f)c(cn2c=nc=n2)(cn3c=nc=n3)o,Endocrine disorders,1
c1=nc(=o)nc(=c1f)n,Endocrine disorders,0
c1=nc2=c(n1c3c(c(c(o3)co)o)o)n=c(n=c2n)f,Endocrine disorders,1
c1=nc2=c(n1c3c(c(c(o3)cop(=o)(o)o)o)o)n=c(n=c2n)f,Endocrine disorders,1
cc(=o)occ(=o)c1(ccc2c1(cc(c3(c2ccc4=cc(=o)ccc43c)f)o)c)o,Endocrine disorders,1
c1cn(ccn1cccn2c3=cc=cc=c3sc4=c2c=c(c=c4)c(f)(f)f)cco,Endocrine disorders,1
ccoc(=o)c1=c2cn(c(=o)c3=c(n2c=n1)c=cc(=c3)f)c,Endocrine disorders,0
cc1(oc2cc3c4cc(c5=cc(=o)c=cc5(c4c(cc3(c2(o1)c(=o)co)c)o)c)f)c,Endocrine disorders,1
cn1c(=o)cn=c(c2=c1c=cc(=c2)[n+](=o)[o-])c3=cc=cc=c3f,Endocrine disorders,1
cc1(oc2cc3c4cc(c5=cc(=o)c=cc5(c4(c(cc3(c2(o1)c(=o)co)c)o)f)c)f)c,Endocrine disorders,0
cc(=o)occ(=o)c12c(cc3c1(cc(c4(c3cc(c5=cc(=o)c=cc54c)f)f)o)c)oc(o2)(c)c,Endocrine disorders,1
cc1cc2c3ccc(c3(cc(c2(c4(c1=cc(=o)c=c4)c)f)o)c)(c(=o)c)o,Endocrine disorders,0
c1=c(c(=o)nc(=o)n1)f,Endocrine disorders,1
cnccc(c1=cc=cc=c1)oc2=cc=c(c=c2)c(f)(f)f,Endocrine disorders,1
cccccccccc(=o)occn1ccn(cc1)cccn2c3=cc=cc=c3sc4=c2c=c(c=c4)c(f)(f)f,Endocrine disorders,1
ccn(cc)ccn1c(=o)cn=c(c2=c1c=cc(=c2)cl)c3=cc=cc=c3f,Endocrine disorders,1
cc(c1=cc(=c(c=c1)c2=cc=cc=c2)f)c(=o)o,Endocrine disorders,1
cc(c1=cc(=c(c=c1)c2=cc=cc=c2)f)c(=o)oc(c)oc(=o)c,Endocrine disorders,1
cc(c)c(=o)nc1=cc(=c(c=c1)[n+](=o)[o-])c(f)(f)f,Endocrine disorders,1
ccc(=o)oc1(c(cc2c1(cc(c3(c2cc(c4=cc(=o)c=cc43c)f)f)o)c)c)c(=o)scf,Endocrine disorders,1
cc(c)n1c2=cc=cc=c2c(=c1c=cc(cc(cc(=o)o)o)o)c3=cc=c(c=c3)f,Endocrine disorders,1
coccccc(=noccn)c1=cc=c(c=c1)c(f)(f)f,Endocrine disorders,1
c1=cc(=cc=c1c(=o)nc(ccc(=o)o)c(=o)o)ncc2=cn=c3c(=n2)c(=o)n=c(n3)n,Endocrine disorders,1
cc(cc1=cc=c(c=c1)oc)ncc(c2=cc(=c(c=c2)o)nc=o)o,Endocrine disorders,1
c(=o)([o-])p(=o)([o-])[o-],Endocrine disorders,1
cc1c(o1)p(=o)(o)o,Endocrine disorders,1
ccc(=o)oc(c(c)c)op(=o)(ccccc1=cc=cc=c1)cc(=o)n2cc(cc2c(=o)[o-])c3ccccc3,Endocrine disorders,1
c1=coc(=c1)cnc2=cc(=c(c=c2c(=o)o)s(=o)(=o)n)cl,Endocrine disorders,1
cc1=nc=c(c(=n1)n)cn(c=o)c(=c(cco)sscc2ccco2)c,Endocrine disorders,0
cc1c2ccc3(c(c2(ccc1o)c)c(cc4c3(cc(c4=c(ccc=c(c)c)c(=o)o)oc(=o)c)c)o)c,Endocrine disorders,0
c1ccc(cc1)(cc(=o)o)cn,Endocrine disorders,1
ccoc(=o)c1=cc=c(c=c1)oc(=o)cccccn=c(n)n,Endocrine disorders,0
cn1ccc23c=cc(cc2oc4=c(c=cc(=c34)c1)oc)o,Endocrine disorders,1
c1=nc2=c(n1coc(co)co)nc(=nc2=o)n,Endocrine disorders,0
c1=cn(c(=o)n=c1n)c2c(c(c(o2)co)o)(f)f,Endocrine disorders,0
cc1=cc(=c(c=c1)c)occcc(c)(c)c(=o)o,Endocrine disorders,1
cc(c1ccc(c(o1)oc2c(cc(c(c2o)oc3c(c(c(co3)(c)o)nc)o)n)n)n)nc,Endocrine disorders,1
cc1=cc=c(c=c1)s(=o)(=o)nc(=o)nn2cc3cccc3c2,Endocrine disorders,1
